Text,Label,Company
เลือกของขวัญสุดเซอร์ไพรส์ เพียง 1 ทรูพอยท์ แลก-เพิ่มเน็ต เล่นเกม-โทร สุดคุ้ม เริ่ม 6 พ.ย. 66 - 10 พ.ย. 66 ที่ทรูไอดี คลิก https://bit.ly/47dhZsL,0,TRUE
ใช้ทรูพอยท์เลือกรับฟรี! ที่ D'oro หรือS&P แซนด์วิชแสนอร่อย หรือเครื่องดื่มสุดสดชื่น ก็แลกแค่ 129 ทรูพอยท์ ตั้งแต่5 - 28 ม.ค. 67 ที่ทรูไอดี คลิก https://ttid.co/ln4U/kuuo2100,0,TRUE
เพิ่มไลน์รับฟรีเครดิต99บาทแนะนำเพื่อนรับคอมมิชั่น cutt.ly/FAwe2,1,Lucky Draw/Giveaway
"ใช้ 1 คะแนน แลกรับกระเป๋าผ้า 399.- เมื่อซื้อหนังสือครบ 1,200.- ที่บูธนายอินทร์ (B46) งานสัปดาห์หนังสือแห่งชาติ Hall 5-7 ชั้น LG ศูนย์ฯสิริกิติ์ 28 มี.ค. - 8 เม.ย. 67 คลิก https://m.ais.co.th/pLHzqDPtZ",0,ais
รับชม VIU Premium หนังและซีรีส์เกาหลี ฟรีจากแพ็กเกจ PLAY PREMIUM PLUS ได้ตั้งแต่วันที่ 09/09/2023 09:31 ยืนยันรับสิทธิ์ VIU PREMIUM คลิก http://m.ais.co.th/viuottais และทำตามขั้นตอน,0,ais
"KTB คุณได้สิทธิ์ยื่นกู้ได้ 50,000 บาท คลิก: bit.ly/3wvfBh6",1,ktb
"กู้เงินไม่จำกัดวงเงิน, @027669009 ดวงดีฉุดไม่อยู่ กดเลยบริการเช็กดวงมงคล",1,Financial/Bank
ธ.เกียรตินาคินภัทร ยื่นสิทธิ์การกู้ให้ท่านคลิก: citly me/IuJCv,1,KKP
จะมีการเรียกเก็บเงินจำนวน79.00บ.สำหรับการซื้อสินค้าและบริการจาก Apple เลขที่อ้างอึง AppleMV2M5G5796 เรียนรู้เพิ่มเติมได้ที่apple.com/bill,0,apple
ธนาคารกสิกรไทยยกเลิกส่ง sms แนบลิงก์ให้ลูกค้าแล้ว ระวัง! อย่ากดลิงก์ที่มิจฉาชีพส่งแทรกเข้ากล่องข้อความ sms เดียวกันกับของธนาคาร,0,kbank
"เฮงได้ เฮงดี กับโปรโมชันสุดเฮง จาก EDGE by KKP ซื้อกองทุนใดก็ได้ ครบ 25,000 บาท พร้อมกรอก Promotion Code:CNY รับเงินโอนเข้าบัญชี KKPSS 50 บาท ลงทุนเพิ่มได้รางวัลเพิ่มสูงสุด 10,000 บาทวันนี้ – 31 มี.ค. 67 สอบถาม/ยกเลิก SMS โทร. 021655555",0,KKP
"โอกาสสุดท้าย! ลูกค้าทรู รับฟรีประกันอุบัติเหตุ AIA จาก Alive สูงสุด100,000บาท ด่วนจำนวนจำกัด คลิกเลย! https://ct.elinks.io/0tguuyT4",0,TRUE
แจกจุใจปลายปี ที่เกมหมุนวงล้อ ทั้งทองมือถือ 7ล้านทรูพอยท์ และอื่นๆ เพียบเล่นไต้ทุกวัน 10 ต.ค. 66 - 7 ม.ค. 67 ที่ทรูไอดี เล่นฟรี! https://bit.ly/3RfuNZa,0,TRUE
S ล็ อ t ออนไลน์ ฝาก zoo รับ zoo : https://dx5.777yd.com,1,Online Gambling
คุ ณ ได้ รับ สิ ทธิ์ ยื่น สิ น เ ชื่ อ 50000 ติ ด ต่ อ ID LINE :sme42,1,LINE
myAIS รหัส OTP 1107 อย่าบอกใคร ระวังมิจฉาชีพหลอกถาม! AISจะไม่ขอรหัสคุณ,0,ais
"สิ้นเตือนแล้วมาช้อปกันที่ลาซาต้าคูปองลดสูงสุด1,000 .-* 19i.in/LazadaNr8r",0,lazada
